Team,Finish,TourneyWins,Result,Seed,Tempo,AdjTempo,OE,AdjOE,DE,AdjDE,AdjEM,eFGPct,TOPct,ORPct,FTRate,OppeFGPct,OppTOPct,OppORPct,OppFTRate,FG2Pct,FG3Pct,FTPct,BlockPct,OppFG2Pct,OppFG3Pct,OppFTPct,OppBlockPct,FG3Rate,OppFG3Rate,ARate,OppARate,StlRate,OppStlRate
2019 Oklahoma St.,DNQ,0,0,0,67.2085,65.944,100.649,109.02,106.626,101.381,7.63986,50.11135857,18.01645333,26.36282395,30.56792873,50.29842648,17.64593501,29.35455349,31.47042865,46.021093,37.18459495,68.85245902,13.07619944,48.25964252,35.38461538,74.82758621,10.35474593,41.92650334,42.3223006,55.52631579,55.13307985,0.084756066,0.087071805
2019 Old Dominion,7. First Round,1,1,14,65.4732,64.3576,101.139,102.052,93.0411,96.4764,5.57545,47.13721619,17.81046911,32.11289092,28.87462981,45.62798092,18.50891888,24.78087649,32.43243243,44.01574803,34.92063492,66.32478632,14.26024955,43.5828877,32.41830065,66.66666667,6.771653543,37.31490622,40.54054054,53.34143378,52.91723202,0.085996628,0.073773757
2019 Oral Roberts,DNQ,0,0,0,68.4891,66.7725,103.561,103.425,114.231,114.151,-10.7253,52.22158107,20.35512422,29.75609756,26.13964224,54.13597734,14.53937444,27.13864307,32.74787535,50.66162571,36.44444444,69.75717439,8.828996283,51.30111524,39.04208999,75.77854671,8.034026465,38.94979804,39.0368272,51.66240409,57.36906212,0.065911831,0.100806329
2019 Oregon,5. Sweet 16,3,2,12,65.9065,64.1339,106.247,107.832,94.5948,92.668,15.1644,51.99905927,17.7263815,29.57860616,29.3508937,46.39861865,20.88751951,28.76712329,33.94178589,51.55520995,35.11904762,72.11538462,14.64737794,48.82459313,28.99022801,70.20348837,8.00933126,39.51081844,45.43660582,52.29645094,55.1425031,0.116041775,0.078828378
2019 Oregon St.,DNQ,0,0,0,67.2097,65.5972,108.251,111.277,103.307,103.399,7.87777,52.17013889,18.29518858,30.76162216,36.80555556,50.17006803,17.58053278,29.02638763,33.50340136,54.52054795,32.06951027,74.21383648,14.85507246,46.73913043,37.27272727,66.8358714,7.671232877,36.63194444,37.41496599,58.125,52.23097113,0.088140882,0.089570194
2019 Pacific,DNQ,0,0,0,66.1665,64.9903,98.1742,99.8831,105.491,104.358,-4.47462,47.67811705,19.578097,26.81451613,40.5216285,54.16393443,19.22848813,23.06855277,42.2295082,44.86692015,35.57692308,74.41130298,5.104408353,54.06032483,36.19909502,70.49689441,11.21673004,33.07888041,43.47540984,45.20547945,48.86685552,0.090898308,0.088900543
2019 Penn,DNQ,0,0,0,68.6338,66.7822,101.839,104.253,97.9255,99.9635,4.28975,52.56336406,18.33551613,24.76190476,28.11059908,49.07042254,19.00226217,26.23255814,25.46478873,52.94725957,34.72041612,64.13934426,6.343906511,48.66444073,33.27556326,69.02654867,8.583247156,44.29723502,32.50704225,55.96919127,40.51612903,0.095725682,0.091915704
2019 Penn St.,DNQ,0,0,0,68.1053,67.5876,101.207,109.605,99.5145,94.1892,15.4155,47.52370917,18.10293492,31.9201995,32.2971549,49.94337486,19.6455409,26.28624883,34.08833522,47.21991701,32.03463203,69.33115824,10.3565365,48.38709677,35.37414966,71.76079734,9.211618257,36.51211802,33.29558324,49.17825537,49.8714653,0.111158372,0.098000851
2019 Pepperdine,DNQ,0,0,0,70.5221,70.2199,105.643,106.77,105.115,105.341,1.42924,52.01484624,18.04376573,24.91197183,35.68398727,53.85237069,20.85910506,29.46096654,35.72198276,48.44036697,37.93969849,75.78008915,8.148804252,54.91585474,34.80055021,69.98491704,9.816513761,42.20572641,39.17025862,55.18072289,55.21191294,0.094271211,0.087446146
2019 Pittsburgh,DNQ,0,0,0,68.5808,66.919,100.877,105.244,99.7599,98.154,7.08993,47.88158609,19.64546082,32.07705193,42.3139598,47.71653543,21.22411393,32.76283619,32.91338583,46.85615848,33.08823529,69.70474968,11.13074205,45.84805654,33.63518758,71.6108453,15.07321275,36.93644758,40.57742782,50.32509753,58.79332478,0.099542848,0.095157701
2019 Portland,DNQ,0,0,0,67.8093,66.7407,92.3316,94.3744,108.894,109.993,-15.6191,47.2611465,19.90158957,20.29126214,38.98089172,51.78674352,16.34076594,30.11472275,34.63976945,45.84221748,32.91139241,66.33986928,11.11111111,49.28774929,37.09677419,71.88019967,11.30063966,40.25477707,39.30835735,52.35109718,61.39896373,0.079508801,0.097069028
2019 Portland St.,DNQ,0,0,0,70.2043,68.9652,104.365,101.613,108.594,111.989,-10.3761,46.90489589,19.386264,38.71252205,37.25379854,53.72208437,18.80175353,28.54166667,43.30024814,48.29178209,29.82708934,70.84592145,11.53100775,54.55426357,34.82758621,71.06017192,9.048938135,39.05458638,35.98014888,50.1369863,53.33333333,0.097905504,0.082318558
2019 Prairie View A&M,7. First Round,1,1,16,72.5879,71.0282,103.12,101.655,99.7542,105.959,-4.3033,49.02402402,17.36960117,29.64118565,43.09309309,51.21885157,24.7151568,34.27812223,46.20801733,49.28084784,32.34859675,68.17653891,4.568527919,53.72250423,31.1746988,69.28487691,11.35503407,33.88388388,35.96966414,48.62068966,51.66270784,0.121749541,0.068991407
2019 Presbyterian,DNQ,0,0,0,68.5871,67.6966,111.532,109.186,107.987,111.141,-1.9555,53.39680906,14.68753264,25.30120482,30.51981472,53.36870027,17.85370734,27.36273627,33.10344828,50.19646365,37.94594595,74.87352445,4.818181818,53.54545455,35.41401274,71.79487179,8.84086444,47.60679362,41.64456233,58.58468677,49.94232987,0.083551832,0.069479945
2019 Princeton,DNQ,0,0,0,69.5231,67.5206,96.9226,98.9423,100.136,99.9657,-1.02348,46.98360656,17.84106719,24.29022082,29.83606557,49.7382199,17.24090897,24.66814159,28.59947644,48.07056229,30.25889968,74.50549451,5.852156057,50.30800821,32.49097473,72.76887872,11.24586549,40.52459016,36.2565445,41.73354735,43.43283582,0.085113348,0.092206127
2019 Providence,DNQ,0,0,0,68.6564,67.742,102.065,105.072,99.2356,95.1255,9.94696,48.02331475,18.68795834,31.77124702,39.07754688,49.66268812,20.15779776,28.26460481,32.79709393,47.54481684,32.60869565,69.1309987,11.27694859,48.75621891,34.11927878,72.78481013,8.41777085,34.97212367,37.41567203,58.80239521,50.95923261,0.106248392,0.09784931
2019 Purdue,4. Elite Eight,4,2,3,66.3591,65.6852,113.828,121.212,99.7844,95.1747,26.0368,53.58974359,15.83993764,34.50760608,29.88344988,48.99849775,18.62543848,26.9726248,31.74762143,51.54109589,37.35926305,71.91887676,12.59911894,47.2246696,34.22273782,73.18611987,11.55821918,45.54778555,43.16474712,53.56773526,53.42960289,0.091464207,0.074418605
2019 Purdue Fort Wayne,DNQ,0,0,0,73.0127,71.5628,108.783,106.633,108.627,108.917,-2.28366,55.78804348,16.7621809,23.05447471,26.90217391,53.95495024,17.12460643,28.58472998,24.98690414,55.81162325,37.17339667,69.8989899,12.31696813,52.02411714,37.96791444,70.23060797,9.018036072,45.76086957,39.18281823,51.72413793,47.74774775,0.095589734,0.080186649
2019 Quinnipiac,DNQ,0,0,0,67.4325,66.7534,106.651,104.477,104.235,110.458,-5.98115,52.77456647,19.40589893,29.75517891,37.34104046,50.73956683,15.66500275,29.33333333,27.04701532,48.45105328,37.70314193,72.44582043,5.188284519,50.12552301,34.52722063,65.234375,11.52416357,53.35260116,36.87268885,53.17997294,45.35714286,0.074350312,0.086040612
2019 Radford,DNQ,0,0,0,65.7548,64.3989,108.892,108.794,104.092,104.35,4.44363,52.73145486,16.39354567,29.70588235,27.02702703,51.8597561,18.00272807,24.9490835,30.67073171,50.13953488,37.95180723,70.85106383,9.87791343,51.60932297,34.7767253,73.35984095,9.395348837,38.18286371,45.06097561,52.21238938,50.55401662,0.089007901,0.067384513
2019 Rhode Island,DNQ,0,0,0,68.0778,67.4715,100.598,103.906,98.9844,101.219,2.68626,47.3876698,17.8309036,31.47377186,36.7816092,48.65236524,20.16433049,27.9788173,35.69856986,49.96150885,27.96747967,68.03977273,11.38570168,48.80847308,32.26277372,72.41910632,8.852963818,32.13166144,37.67876788,48.84287454,52.58397933,0.103463268,0.084091422
2019 Rice,DNQ,0,0,0,71.5082,70.0641,101.121,102.975,107.321,110.436,-7.46114,49.97147747,18.86544666,26.73796791,38.39132915,51.63101604,14.93704856,24.48979592,30.58823529,47.96425025,35.12064343,67.90490342,8.883025506,51.53913808,34.51568895,72.2027972,10.32770606,42.55561894,39.19786096,53.69127517,52.08581645,0.071716105,0.085876609
2019 Richmond,DNQ,0,0,0,66.5057,65.8734,105.432,106.881,106.374,110.117,-3.23586,54.13888889,15.30969671,19.08831909,30.66666667,53.10140237,18.54478143,29.87012987,28.74865156,55.52460539,34.7164592,66.12318841,8.797909408,54.00696864,34.41926346,68.29268293,9.5636026,40.16666667,38.0798274,61.13074205,48.08806489,0.113455788,0.083838815
2019 Rider,DNQ,0,0,0,73.9886,73.8396,103.44,101.373,101.513,105.888,-4.51423,50.60750132,18.01733354,30.69883527,39.88378236,53.66403608,22.79301231,27.40879326,35.96392334,50.32206119,34.10138249,61.58940397,10.05976096,53.58565737,35.84415584,67.24137931,9.098228663,34.38985737,43.40473506,53.12868949,57.73955774,0.122431038,0.081620692
2019 Robert Morris,DNQ,0,0,0,67.7099,66.0161,97.6634,94.8877,100.147,103.653,-8.76571,48.76675603,20.94437065,30.09377664,32.22520107,52.17013889,22.22307959,27.77777778,38.54166667,47.29493892,34.07510431,69.3843594,7.872539831,52.29615745,34.64447806,73.87387387,8.90052356,38.55227882,38.25231481,54.63786531,49.68233799,0.104501386,0.092596165
2019 Rutgers,DNQ,0,0,0,68.0045,67.5642,98.9375,105.635,100.468,96.3336,9.30177,47.0412595,19.14393227,33.44739093,31.70466884,49.23986486,17.40357479,27.00534759,32.43243243,47.15447154,31.20915033,63.69863014,11.28298453,46.95177434,35.3028065,66.49305556,8.861788618,33.2247557,38.11936937,50.58365759,51.12582781,0.094543744,0.095484478
2019 Sacramento St.,DNQ,0,0,0,69.1779,68.0208,99.7922,96.3021,102.51,105.851,-9.54875,48.72749845,19.12236524,28.16616008,33.45747983,52.62110153,21.42318459,27.07865169,36.82813537,48.32451499,33.12368973,70.6864564,9.364908504,50.8073197,37.02422145,75.85585586,9.082892416,29.60893855,38.35434638,51.41643059,55.24781341,0.110439329,0.097656999
2019 Sacred Heart,DNQ,0,0,0,73.4841,71.8917,106.856,104.149,106.29,110.86,-6.71136,51.70362358,19.88940616,31.78082192,38.12871823,51.8153527,16.47979367,27.02464789,31.27593361,51.08153078,35.23956723,75.46099291,10.54817276,49.33554817,37.29281768,72.8026534,10.31613977,34.99188751,37.55186722,52.85035629,50.92592593,0.072563548,0.097479947
2019 Saint Joseph's,DNQ,0,0,0,68.6398,68.4575,102.101,105.285,105.367,107.012,-1.72631,48.01852805,13.41271019,21.95526098,31.65208441,51.66837782,15.69946734,24.43868739,27.10472279,47.76536313,32.22094361,75.12195122,10.1010101,49.86225895,35.97206054,72.72727273,7.355679702,44.7246526,44.09650924,50.0630517,59.15492958,0.081795544,0.073000324
2019 Saint Louis,7. First Round,1,1,13,67.1129,66.2813,100.583,102.762,95.5929,96.5508,6.21093,46.66179337,19.23566284,35.9796067,39.42495127,46.86858316,19.27720854,25.12038523,33.47022587,47.20406681,30.37037037,59.82694685,11.92434211,46.71052632,31.42076503,72.2392638,10.09440813,32.89473684,37.57700205,53.80116959,54.76190476,0.105526098,0.089738729
2019 Saint Mary's,7. First Round,1,1,11,64.5057,62.7127,112.69,114.806,99.1877,97.0644,17.7412,53.832021,16.28547479,31.06976744,29.13385827,48.85496183,16.33109237,23.04189435,29.11668484,52.30769231,37.76119403,74.23423423,6.937799043,49.20255183,32.06896552,73.59550562,9.230769231,35.17060367,31.62486369,37.93103448,43.08841843,0.091691329,0.076181353
2019 Saint Peter's,DNQ,0,0,0,64.2494,63.1308,96.2416,94.4771,104.584,108.132,-13.6552,48.74923734,23.27911081,29.87927565,34.77730323,51.22242099,18.7473167,27.80487805,38.52116875,48.78731343,32.45149912,72.63157895,17.73547094,46.69338677,38.58615611,73.99380805,9.328358209,34.5942648,40.4889684,42.57425743,53.43406593,0.082049325,0.10924009
2019 Sam Houston St.,DNQ,0,0,0,67.7453,66.0555,106.669,106.007,102.276,106.876,-0.869301,51.78372352,18.26484018,29.70946579,26.03121516,51.24921924,21.19682769,28.61386139,43.2854466,48.55212355,37.46701847,76.01713062,8.205128205,51.38461538,34.02555911,70.995671,8.88030888,42.25195095,39.10056215,61.62642948,54.20168067,0.100456621,0.081230473
2019 Samford,DNQ,0,0,0,71.2865,69.0957,107.286,106.678,103.782,104.437,2.24158,54.06118143,19.28533333,28.08471455,33.86075949,49.63235294,18.09066667,31.171875,28.33333333,53.04630382,37.29323308,72.74143302,10.94570928,47.2854641,35.077951,70.06920415,7.798537774,35.07383966,44.01960784,50.27746948,53.80116959,0.10112,0.09344
2019 San Diego,DNQ,0,0,0,67.81,66.8715,103.726,106.079,99.4034,98.1742,7.90505,52.35020661,18.82635898,24.12280702,32.38636364,49.55450734,17.49939094,22.01365188,37.31656184,52.417962,34.83290488,74.80063796,8.210689388,49.651433,32.90113452,72.61235955,10.01727116,40.18595041,32.33752621,56.15034169,44.43127962,0.08169147,0.097034537
2019 San Diego St.,DNQ,0,0,0,68.6508,66.5755,102.92,103.852,99.6311,98.8084,5.04342,49.94643814,18.27431333,28.87323944,35.19014462,48.16391698,18.80400358,28.40236686,33.2623736,47.91133845,35.5907781,71.99391172,10.17415215,47.20439963,32.99492386,69.6,7.331628303,37.17193358,41.93720064,56.73671199,54.06451613,0.085633256,0.085191847
2019 San Francisco,DNQ,0,0,0,67.7784,66.4558,111.044,111.871,99.8587,101.89,9.98116,53.53535354,15.13053134,28.90772128,30.92031425,48.85898186,17.22928246,24.95183044,30.54417788,53.76838235,35.44668588,65.69872958,9.043020193,49.34152766,31.92982456,72.22222222,10.84558824,38.94500561,33.35283792,50.4211793,43.27956989,0.089318943,0.071259922
2019 San Jose St.,DNQ,0,0,0,71.2083,69.2045,90.5728,91.8564,114.426,113.703,-21.8462,46.03407756,21.87175305,27.42653606,34.8413631,56.085353,15.41703187,28.70285189,26.87038988,44.13919414,32.95081967,65.09274874,4.95951417,56.27530364,37.25274725,65.29411765,8.241758242,35.84018801,47.94520548,59.00439239,59.66480447,0.058046054,0.108197844
2019 Santa Clara,DNQ,0,0,0,67.1386,66.2174,99.8716,101.915,103.757,103.752,-1.83636,51.62907268,20.48103483,24.22360248,33.89724311,49.09936084,16.26723341,28.29827916,35.212086,49.84293194,36.19344774,71.16451017,9.082813891,49.86642921,31.77257525,70.62706271,8.376963351,40.16290727,34.74723998,55.93220339,54.13333333,0.070556675,0.096035474
2019 Savannah St.,DNQ,0,0,0,77.5839,74.8143,96.864,96.3102,110.906,116.081,-19.7704,48.02302302,19.89953942,28.0431433,25.17517518,53.79362671,19.3004135,34.64499572,33.28275164,53.72781065,29.22810061,66.79920477,7.986406117,53.52591334,36.125,71.7325228,10.76923077,57.70770771,40.46535154,55.49936789,62.35038085,0.098427829,0.092008623
2019 Seattle,DNQ,0,0,0,69.0062,67.2344,102.791,100.858,99.2641,102.272,-1.41345,49.11455451,17.52062275,29.31839402,34.25567239,46.71945701,15.84756593,26.5158371,38.51809955,46.10281924,36.77204659,71.56704362,8.821034775,44.86853265,33.61629881,72.24669604,7.213930348,33.25954621,33.31447964,45.81724582,41.26547455,0.059951203,0.084582317
2019 Seton Hall,7. First Round,1,1,10,70.1052,68.9881,104.576,109.419,100.893,96.5216,12.897,49.87629886,17.47658459,29.50285249,34.48787729,49.64539007,19.75974885,29.15282392,32.82674772,50.625,32.38866397,70.58823529,11.17696867,48.68755292,34.04791929,74.22839506,11.71875,36.66501732,40.17223911,51.68918919,53.13609467,0.097553382,0.080948551
2019 Siena,DNQ,0,0,0,61.3418,60.5362,103.08,100.636,105.309,109.04,-8.40413,51.4896009,15.61391918,23.60074627,24.73299607,52.58964143,17.98995036,28.57142857,27.26237906,52.04301075,33.92226148,67.95454545,8.251996451,51.90771961,35.87301587,68.89352818,8.172043011,47.72344013,35.85657371,53.75647668,43.52651048,0.092131821,0.075645074
2019 SIU Edwardsville,DNQ,0,0,0,71.3873,69.5881,98.001,96.6258,111.308,113.112,-16.4865,46.82762493,18.70448089,28.52203976,34.5873105,56.59536542,18.8915257,28.45010616,39.33452169,47.56097561,30.33175355,69.15584416,5.965909091,56.81818182,37.4800638,69.78851964,7.839721254,35.54183043,37.25490196,48.10298103,54.01197605,0.086040612,0.093522404
2019 SMU,DNQ,0,0,0,66.207,64.9297,108.877,112.094,106.479,106.942,5.15179,51.19426752,16.56734911,33.42245989,27.76008493,50,17.46415718,31.60714286,29.51969779,51.25899281,34.06735751,71.51051625,11.26373626,48.16849817,35.08541393,72.39488117,7.73381295,40.97664544,41.06853751,52.94117647,62.16897856,0.089208803,0.073160658
2019 South Alabama,DNQ,0,0,0,68.443,66.2731,103.422,103.076,105.759,107.589,-4.51251,52.89443814,19.49480477,25.51984877,35.13053348,52.06839493,19.63018536,31.87214612,36.56922228,51.09628217,37.02664797,68.17447496,10.82969432,51.26637555,35.62874251,68.47662142,14.2993327,40.46538025,36.84500827,53.5,54.06060606,0.08213089,0.083033428
2019 South Carolina,DNQ,0,0,0,71.1015,70.1372,100.841,108.038,102.825,98.3625,9.67596,48.3441911,19.20101201,31.78294574,36.15635179,49.46266968,20.3304833,31.06617647,39.59276018,44.93355482,36.52037618,67.41741742,12.12406015,48.21428571,34.23295455,74.42857143,10.3820598,34.63626493,39.81900452,51.1627907,50.26525199,0.086291607,0.095779166
2019 South Carolina St.,DNQ,0,0,0,68.8836,66.8609,98.3457,97.9782,110.799,116.815,-18.837,47.18309859,20.84337214,31.47982063,39.71830986,56.44977169,20.43995204,30.23952096,40.01141553,46.52493868,32.42753623,74.32624113,5.004721435,57.12936733,36.94083694,70.61340942,8.748977923,31.09859155,39.55479452,47.99465241,50.6387921,0.06678844,0.080684021
2019 South Dakota,DNQ,0,0,0,68.2428,66.8453,101.842,100.463,105.012,106.165,-5.70227,50.09702458,16.09406434,21.53518124,35.83441138,51.76508344,17.44825745,25.49889135,35.23748395,49.61832061,33.86327504,73.64620939,6.218655968,50.65195587,35.82887701,75.2276867,11.01417666,40.68564036,36.00770218,52.09580838,45.4674221,0.077084839,0.077084839
2019 South Dakota St.,DNQ,0,0,0,72.9774,70.9352,116.166,112.185,100.859,105.101,7.08411,58.51677149,16.26862548,23.86032978,31.86582809,50.22222222,15.62474849,22.67716535,23.75308642,56.16071429,41.24365482,77.30263158,6.095238095,48.85714286,34.46153846,68.19126819,8.928571429,41.29979036,48.14814815,50.20964361,48.76325088,0.082845507,0.07426048
2019 South Florida,DNQ,0,0,0,69.1933,67.1392,101.528,102.439,95.8982,97.3611,5.07787,49.07632474,22.60426312,36.26373626,48.12834225,48.40667678,21.87878846,26.78711705,43.09559939,48.53291039,33.29145729,64.44444444,9.6,48.24,32.46217331,68.66197183,12.84694687,38.69713175,36.77288821,56.89851767,57.56853397,0.115312288,0.098511822
2019 Southeast Missouri St.,DNQ,0,0,0,70.0899,67.5331,98.556,97.4716,108.545,109.95,-12.478,50.35545024,20.14130232,25.52581262,29.20616114,52.68475751,17.44294603,28.32201746,33.48729792,47.40450539,36.58170915,69.37119675,7.064676617,55.72139303,32.32462173,72.06896552,10.87169442,39.51421801,41.97459584,50.54945055,55.09433962,0.079023291,0.084805483
2019 Southeastern Louisiana,DNQ,0,0,0,67.0569,65.1616,99.4806,99.3761,101.065,105.264,-5.88748,50.40297582,24.14898287,32.49749248,37.19776813,50.15375154,20.92591145,28.15920398,39.29889299,50.36726128,33.63636364,72.33333333,6.558935361,50.57034221,32.92682927,73.39593114,11.85729276,40.91754495,35.30135301,59.54415954,46.46324549,0.091400533,0.10438903
2019 Southern,DNQ,0,0,0,68.058,65.6097,94.6199,93.8379,107.99,112.246,-18.4083,48.85404101,23.24235589,30.12633625,34.55971049,54.92113565,22.15582299,32.87815126,50.5362776,48.84955752,32.57575758,66.84118674,7.737512243,54.84818805,36.70212766,69.16354557,9.203539823,31.8455971,35.58359621,48.61878453,50.71707953,0.096370744,0.093063905
2019 Southern Illinois,DNQ,0,0,0,66.7191,65.706,102.566,104.311,100.525,102.614,1.69709,52.81976744,20.93664557,28.86699507,31.97674419,49.61748634,19.06312024,29.20035939,25.6284153,51.2173913,37.36842105,68.54545455,11.6636528,47.64918626,35.08287293,69.93603412,8.608695652,33.13953488,39.56284153,54.61346633,50.9603073,0.099296843,0.094613029
2019 Southern Miss,DNQ,0,0,0,66.2351,64.7381,104.77,106.637,98.2295,100.225,6.41249,53.14199396,15.66761896,22.87784679,24.04833837,49.01960784,19.39061753,28.07183365,29.90196078,49.95206136,39.05228758,66.58291457,10.24447031,47.0314319,34.15265201,65.77868852,8.053691275,36.97885196,47.36519608,60,54.94011976,0.11220704,0.080147886
